stage_id,start_state_family,transition_entry_class,transition_exit_class,primitive_id,primitive_family,entry_role,regime_label,accepted_count,weak_count,failed_count,rejected_count,blocked_count,continuation_valid_count,terminal_useful_count,hard_failure_count,entry_role_rejection_count,total_rows,rejection_rate,active_primitive_family,launch_gate_rows_exist,non_rejected_launch_gate_rows,expected_launch_gate_rows_per_active_primitive,expected_full_dense_launch_gate_rows_present,credible_launch_gate_outcome,r5_launch_entry_gate_passed,entry_role_compatible,launch_gate_candidate_rows
W01,inflight_boundary_near,boundary_near,boundary_near,energy_retaining_bank,energy_retaining_bank,transition_object,boundary_or_recovery_entry_evidence_for_8_families,91,269,0,0,0,360,0,0,0,360,0.0,True,False,360,3840,False,True,False,True,0
W01,inflight_boundary_near,boundary_near,boundary_near,glide,glide,transition_object,boundary_or_recovery_entry_evidence_for_8_families,89,271,0,0,0,360,0,0,0,360,0.0,True,False,360,3840,False,True,False,True,0
W01,inflight_boundary_near,boundary_near,boundary_near,lift_dwell_arc,lift_dwell,transition_object,boundary_or_recovery_entry_evidence_for_8_families,90,270,0,0,0,360,0,0,0,360,0.0,True,False,360,3840,False,True,False,True,0
W01,inflight_boundary_near,boundary_near,boundary_near,lift_entry,lift_entry,transition_object,boundary_or_recovery_entry_evidence_for_8_families,90,269,0,0,0,359,0,0,0,359,0.0,True,False,359,3840,False,True,False,True,0
W01,inflight_boundary_near,boundary_near,boundary_near,mild_turn_left,mild_turn,transition_object,boundary_or_recovery_entry_evidence_for_8_families,91,269,0,0,0,360,0,0,0,360,0.0,True,False,360,3840,False,True,False,True,0
W01,inflight_boundary_near,boundary_near,boundary_near,mild_turn_right,mild_turn,transition_object,boundary_or_recovery_entry_evidence_for_8_families,90,270,0,0,0,360,0,0,0,360,0.0,True,False,360,3840,False,True,False,True,0
W01,inflight_boundary_near,boundary_near,boundary_near,recovery,recovery,transition_object,boundary_or_recovery_entry_evidence_for_8_families,88,272,0,0,0,360,0,0,0,360,0.0,True,False,360,3840,False,True,False,True,0
W01,inflight_boundary_near,boundary_near,boundary_near,safe_exit_or_recovery_handoff,safe_exit,transition_object,boundary_or_recovery_entry_evidence_for_8_families,90,270,0,0,0,360,0,0,0,360,0.0,True,False,360,3840,False,True,False,True,0
W01,inflight_boundary_near,boundary_near,hard_failure,energy_retaining_bank,energy_retaining_bank,transition_object,boundary_or_recovery_entry_evidence_for_8_families,0,0,173,0,0,0,0,173,0,173,0.0,True,False,173,3840,False,False,False,True,0
W01,inflight_boundary_near,boundary_near,hard_failure,glide,glide,transition_object,boundary_or_recovery_entry_evidence_for_8_families,0,0,174,0,0,0,0,174,0,174,0.0,True,False,174,3840,False,False,False,True,0
W01,inflight_boundary_near,boundary_near,hard_failure,lift_dwell_arc,lift_dwell,transition_object,boundary_or_recovery_entry_evidence_for_8_families,0,0,172,0,0,0,0,172,0,172,0.0,True,False,172,3840,False,False,False,True,0
W01,inflight_boundary_near,boundary_near,hard_failure,lift_entry,lift_entry,transition_object,boundary_or_recovery_entry_evidence_for_8_families,0,0,172,0,0,0,0,172,0,172,0.0,True,False,172,3840,False,False,False,True,0
W01,inflight_boundary_near,boundary_near,hard_failure,mild_turn_left,mild_turn,transition_object,boundary_or_recovery_entry_evidence_for_8_families,0,0,173,0,0,0,0,173,0,173,0.0,True,False,173,3840,False,False,False,True,0
W01,inflight_boundary_near,boundary_near,hard_failure,mild_turn_right,mild_turn,transition_object,boundary_or_recovery_entry_evidence_for_8_families,0,0,172,0,0,0,0,172,0,172,0.0,True,False,172,3840,False,False,False,True,0
W01,inflight_boundary_near,boundary_near,hard_failure,recovery,recovery,transition_object,boundary_or_recovery_entry_evidence_for_8_families,0,0,174,0,0,0,0,174,0,174,0.0,True,False,174,3840,False,False,False,True,0
W01,inflight_boundary_near,boundary_near,hard_failure,safe_exit_or_recovery_handoff,safe_exit,transition_object,boundary_or_recovery_entry_evidence_for_8_families,0,0,171,0,0,0,0,171,0,171,0.0,True,False,171,3840,False,False,False,True,0
W01,inflight_boundary_near,boundary_near,safe_terminal,energy_retaining_bank,energy_retaining_bank,transition_object,boundary_or_recovery_entry_evidence_for_8_families,0,427,0,0,0,0,427,0,0,427,0.0,True,False,427,3840,False,True,False,True,0
W01,inflight_boundary_near,boundary_near,safe_terminal,glide,glide,transition_object,boundary_or_recovery_entry_evidence_for_8_families,0,426,0,0,0,0,426,0,0,426,0.0,True,False,426,3840,False,True,False,True,0
W01,inflight_boundary_near,boundary_near,safe_terminal,lift_dwell_arc,lift_dwell,transition_object,boundary_or_recovery_entry_evidence_for_8_families,0,428,0,0,0,0,428,0,0,428,0.0,True,False,428,3840,False,True,False,True,0
W01,inflight_boundary_near,boundary_near,safe_terminal,lift_entry,lift_entry,transition_object,boundary_or_recovery_entry_evidence_for_8_families,0,429,0,0,0,0,429,0,0,429,0.0,True,False,429,3840,False,True,False,True,0
W01,inflight_boundary_near,boundary_near,safe_terminal,mild_turn_left,mild_turn,transition_object,boundary_or_recovery_entry_evidence_for_8_families,0,427,0,0,0,0,427,0,0,427,0.0,True,False,427,3840,False,True,False,True,0
W01,inflight_boundary_near,boundary_near,safe_terminal,mild_turn_right,mild_turn,transition_object,boundary_or_recovery_entry_evidence_for_8_families,0,428,0,0,0,0,428,0,0,428,0.0,True,False,428,3840,False,True,False,True,0
W01,inflight_boundary_near,boundary_near,safe_terminal,recovery,recovery,transition_object,boundary_or_recovery_entry_evidence_for_8_families,0,426,0,0,0,0,426,0,0,426,0.0,True,False,426,3840,False,True,False,True,0
W01,inflight_boundary_near,boundary_near,safe_terminal,safe_exit_or_recovery_handoff,safe_exit,transition_object,boundary_or_recovery_entry_evidence_for_8_families,0,429,0,0,0,0,429,0,0,429,0.0,True,False,429,3840,False,True,False,True,0
W01,inflight_lift_region,inflight_stable,boundary_near,energy_retaining_bank,energy_retaining_bank,transition_object,inflight_entry_evidence_for_8_families,391,751,0,0,0,1142,0,0,0,1142,0.0,True,False,1142,3840,False,True,False,True,0
W01,inflight_lift_region,inflight_stable,boundary_near,glide,glide,transition_object,inflight_entry_evidence_for_8_families,391,748,0,0,0,1139,0,0,0,1139,0.0,True,False,1139,3840,False,True,False,True,0
W01,inflight_lift_region,inflight_stable,boundary_near,lift_dwell_arc,lift_dwell,transition_object,inflight_entry_evidence_for_8_families,399,742,0,0,0,1141,0,0,0,1141,0.0,True,False,1141,3840,False,True,False,True,0
W01,inflight_lift_region,inflight_stable,boundary_near,lift_entry,lift_entry,transition_object,inflight_entry_evidence_for_8_families,392,751,0,0,0,1143,0,0,0,1143,0.0,True,False,1143,3840,False,True,False,True,0
W01,inflight_lift_region,inflight_stable,boundary_near,mild_turn_left,mild_turn,transition_object,inflight_entry_evidence_for_8_families,391,751,0,0,0,1142,0,0,0,1142,0.0,True,False,1142,3840,False,True,False,True,0
W01,inflight_lift_region,inflight_stable,boundary_near,mild_turn_right,mild_turn,transition_object,inflight_entry_evidence_for_8_families,397,745,0,0,0,1142,0,0,0,1142,0.0,True,False,1142,3840,False,True,False,True,0
W01,inflight_lift_region,inflight_stable,boundary_near,recovery,recovery,transition_object,inflight_entry_evidence_for_8_families,394,748,0,0,0,1142,0,0,0,1142,0.0,True,False,1142,3840,False,True,False,True,0
W01,inflight_lift_region,inflight_stable,boundary_near,safe_exit_or_recovery_handoff,safe_exit,transition_object,inflight_entry_evidence_for_8_families,395,748,0,0,0,1143,0,0,0,1143,0.0,True,False,1143,3840,False,True,False,True,0
W01,inflight_lift_region,inflight_stable,inflight_stable,energy_retaining_bank,energy_retaining_bank,transition_object,inflight_entry_evidence_for_8_families,71,139,0,0,0,210,0,0,0,210,0.0,True,False,210,3840,False,True,False,True,0
W01,inflight_lift_region,inflight_stable,inflight_stable,glide,glide,transition_object,inflight_entry_evidence_for_8_families,62,142,0,0,0,204,0,0,0,204,0.0,True,False,204,3840,False,True,False,True,0
W01,inflight_lift_region,inflight_stable,inflight_stable,lift_dwell_arc,lift_dwell,transition_object,inflight_entry_evidence_for_8_families,64,145,0,0,0,209,0,0,0,209,0.0,True,False,209,3840,False,True,False,True,0
W01,inflight_lift_region,inflight_stable,inflight_stable,lift_entry,lift_entry,transition_object,inflight_entry_evidence_for_8_families,65,138,0,0,0,203,0,0,0,203,0.0,True,False,203,3840,False,True,False,True,0
W01,inflight_lift_region,inflight_stable,inflight_stable,mild_turn_left,mild_turn,transition_object,inflight_entry_evidence_for_8_families,72,138,0,0,0,210,0,0,0,210,0.0,True,False,210,3840,False,True,False,True,0
W01,inflight_lift_region,inflight_stable,inflight_stable,mild_turn_right,mild_turn,transition_object,inflight_entry_evidence_for_8_families,75,133,0,0,0,208,0,0,0,208,0.0,True,False,208,3840,False,True,False,True,0
W01,inflight_lift_region,inflight_stable,inflight_stable,recovery,recovery,transition_object,inflight_entry_evidence_for_8_families,71,147,0,0,0,218,0,0,0,218,0.0,True,False,218,3840,False,True,False,True,0
W01,inflight_lift_region,inflight_stable,inflight_stable,safe_exit_or_recovery_handoff,safe_exit,transition_object,inflight_entry_evidence_for_8_families,70,142,0,0,0,212,0,0,0,212,0.0,True,False,212,3840,False,True,False,True,0
W01,inflight_lift_region,inflight_stable,recoverable_degraded,energy_retaining_bank,energy_retaining_bank,transition_object,inflight_entry_evidence_for_8_families,37,51,0,0,0,88,0,0,0,88,0.0,True,False,88,3840,False,True,False,True,0
W01,inflight_lift_region,inflight_stable,recoverable_degraded,glide,glide,transition_object,inflight_entry_evidence_for_8_families,43,54,0,0,0,97,0,0,0,97,0.0,True,False,97,3840,False,True,False,True,0
W01,inflight_lift_region,inflight_stable,recoverable_degraded,lift_dwell_arc,lift_dwell,transition_object,inflight_entry_evidence_for_8_families,42,48,0,0,0,90,0,0,0,90,0.0,True,False,90,3840,False,True,False,True,0
W01,inflight_lift_region,inflight_stable,recoverable_degraded,lift_entry,lift_entry,transition_object,inflight_entry_evidence_for_8_families,42,52,0,0,0,94,0,0,0,94,0.0,True,False,94,3840,False,True,False,True,0
W01,inflight_lift_region,inflight_stable,recoverable_degraded,mild_turn_left,mild_turn,transition_object,inflight_entry_evidence_for_8_families,36,52,0,0,0,88,0,0,0,88,0.0,True,False,88,3840,False,True,False,True,0
W01,inflight_lift_region,inflight_stable,recoverable_degraded,mild_turn_right,mild_turn,transition_object,inflight_entry_evidence_for_8_families,34,56,0,0,0,90,0,0,0,90,0.0,True,False,90,3840,False,True,False,True,0
W01,inflight_lift_region,inflight_stable,recoverable_degraded,recovery,recovery,transition_object,inflight_entry_evidence_for_8_families,33,47,0,0,0,80,0,0,0,80,0.0,True,False,80,3840,False,True,False,True,0
W01,inflight_lift_region,inflight_stable,recoverable_degraded,safe_exit_or_recovery_handoff,safe_exit,transition_object,inflight_entry_evidence_for_8_families,33,52,0,0,0,85,0,0,0,85,0.0,True,False,85,3840,False,True,False,True,0
W01,inflight_nominal,inflight_stable,boundary_near,energy_retaining_bank,energy_retaining_bank,transition_object,inflight_entry_evidence_for_8_families,615,1543,0,0,0,2158,0,0,0,2158,0.0,True,False,2158,3840,False,True,False,True,0
W01,inflight_nominal,inflight_stable,boundary_near,glide,glide,transition_object,inflight_entry_evidence_for_8_families,611,1547,0,0,0,2158,0,0,0,2158,0.0,True,False,2158,3840,False,True,False,True,0
W01,inflight_nominal,inflight_stable,boundary_near,lift_dwell_arc,lift_dwell,transition_object,inflight_entry_evidence_for_8_families,612,1546,0,0,0,2158,0,0,0,2158,0.0,True,False,2158,3840,False,True,False,True,0
W01,inflight_nominal,inflight_stable,boundary_near,lift_entry,lift_entry,transition_object,inflight_entry_evidence_for_8_families,620,1538,0,0,0,2158,0,0,0,2158,0.0,True,False,2158,3840,False,True,False,True,0
W01,inflight_nominal,inflight_stable,boundary_near,mild_turn_left,mild_turn,transition_object,inflight_entry_evidence_for_8_families,603,1554,0,0,0,2157,0,0,0,2157,0.0,True,False,2157,3840,False,True,False,True,0
W01,inflight_nominal,inflight_stable,boundary_near,mild_turn_right,mild_turn,transition_object,inflight_entry_evidence_for_8_families,610,1547,0,0,0,2157,0,0,0,2157,0.0,True,False,2157,3840,False,True,False,True,0
W01,inflight_nominal,inflight_stable,boundary_near,recovery,recovery,transition_object,inflight_entry_evidence_for_8_families,603,1556,0,0,0,2159,0,0,0,2159,0.0,True,False,2159,3840,False,True,False,True,0
W01,inflight_nominal,inflight_stable,boundary_near,safe_exit_or_recovery_handoff,safe_exit,transition_object,inflight_entry_evidence_for_8_families,622,1534,0,0,0,2156,0,0,0,2156,0.0,True,False,2156,3840,False,True,False,True,0
W01,inflight_nominal,inflight_stable,inflight_stable,energy_retaining_bank,energy_retaining_bank,transition_object,inflight_entry_evidence_for_8_families,33,135,0,0,0,168,0,0,0,168,0.0,True,False,168,3840,False,True,False,True,0
W01,inflight_nominal,inflight_stable,inflight_stable,glide,glide,transition_object,inflight_entry_evidence_for_8_families,36,142,0,0,0,178,0,0,0,178,0.0,True,False,178,3840,False,True,False,True,0
W01,inflight_nominal,inflight_stable,inflight_stable,lift_dwell_arc,lift_dwell,transition_object,inflight_entry_evidence_for_8_families,37,145,0,0,0,182,0,0,0,182,0.0,True,False,182,3840,False,True,False,True,0
W01,inflight_nominal,inflight_stable,inflight_stable,lift_entry,lift_entry,transition_object,inflight_entry_evidence_for_8_families,32,144,0,0,0,176,0,0,0,176,0.0,True,False,176,3840,False,True,False,True,0
W01,inflight_nominal,inflight_stable,inflight_stable,mild_turn_left,mild_turn,transition_object,inflight_entry_evidence_for_8_families,39,139,0,0,0,178,0,0,0,178,0.0,True,False,178,3840,False,True,False,True,0
W01,inflight_nominal,inflight_stable,inflight_stable,mild_turn_right,mild_turn,transition_object,inflight_entry_evidence_for_8_families,33,137,0,0,0,170,0,0,0,170,0.0,True,False,170,3840,False,True,False,True,0
W01,inflight_nominal,inflight_stable,inflight_stable,recovery,recovery,transition_object,inflight_entry_evidence_for_8_families,36,139,0,0,0,175,0,0,0,175,0.0,True,False,175,3840,False,True,False,True,0
W01,inflight_nominal,inflight_stable,inflight_stable,safe_exit_or_recovery_handoff,safe_exit,transition_object,inflight_entry_evidence_for_8_families,34,143,0,0,0,177,0,0,0,177,0.0,True,False,177,3840,False,True,False,True,0
W01,inflight_nominal,inflight_stable,recoverable_degraded,energy_retaining_bank,energy_retaining_bank,transition_object,inflight_entry_evidence_for_8_families,26,48,0,0,0,74,0,0,0,74,0.0,True,False,74,3840,False,True,False,True,0
W01,inflight_nominal,inflight_stable,recoverable_degraded,glide,glide,transition_object,inflight_entry_evidence_for_8_families,21,43,0,0,0,64,0,0,0,64,0.0,True,False,64,3840,False,True,False,True,0
W01,inflight_nominal,inflight_stable,recoverable_degraded,lift_dwell_arc,lift_dwell,transition_object,inflight_entry_evidence_for_8_families,21,39,0,0,0,60,0,0,0,60,0.0,True,False,60,3840,False,True,False,True,0
W01,inflight_nominal,inflight_stable,recoverable_degraded,lift_entry,lift_entry,transition_object,inflight_entry_evidence_for_8_families,21,45,0,0,0,66,0,0,0,66,0.0,True,False,66,3840,False,True,False,True,0
W01,inflight_nominal,inflight_stable,recoverable_degraded,mild_turn_left,mild_turn,transition_object,inflight_entry_evidence_for_8_families,22,43,0,0,0,65,0,0,0,65,0.0,True,False,65,3840,False,True,False,True,0
W01,inflight_nominal,inflight_stable,recoverable_degraded,mild_turn_right,mild_turn,transition_object,inflight_entry_evidence_for_8_families,21,52,0,0,0,73,0,0,0,73,0.0,True,False,73,3840,False,True,False,True,0
W01,inflight_nominal,inflight_stable,recoverable_degraded,recovery,recovery,transition_object,inflight_entry_evidence_for_8_families,21,45,0,0,0,66,0,0,0,66,0.0,True,False,66,3840,False,True,False,True,0
W01,inflight_nominal,inflight_stable,recoverable_degraded,safe_exit_or_recovery_handoff,safe_exit,transition_object,inflight_entry_evidence_for_8_families,26,41,0,0,0,67,0,0,0,67,0.0,True,False,67,3840,False,True,False,True,0
W01,inflight_recovery_edge,recoverable_degraded,boundary_near,energy_retaining_bank,energy_retaining_bank,transition_object,boundary_or_recovery_entry_evidence_for_8_families,195,403,0,0,0,598,0,0,0,598,0.0,True,False,598,3840,False,True,False,True,0
W01,inflight_recovery_edge,recoverable_degraded,boundary_near,glide,glide,transition_object,boundary_or_recovery_entry_evidence_for_8_families,196,401,0,0,0,597,0,0,0,597,0.0,True,False,597,3840,False,True,False,True,0
W01,inflight_recovery_edge,recoverable_degraded,boundary_near,lift_dwell_arc,lift_dwell,transition_object,boundary_or_recovery_entry_evidence_for_8_families,194,405,0,0,0,599,0,0,0,599,0.0,True,False,599,3840,False,True,False,True,0
W01,inflight_recovery_edge,recoverable_degraded,boundary_near,lift_entry,lift_entry,transition_object,boundary_or_recovery_entry_evidence_for_8_families,194,403,0,0,0,597,0,0,0,597,0.0,True,False,597,3840,False,True,False,True,0
W01,inflight_recovery_edge,recoverable_degraded,boundary_near,mild_turn_left,mild_turn,transition_object,boundary_or_recovery_entry_evidence_for_8_families,195,404,0,0,0,599,0,0,0,599,0.0,True,False,599,3840,False,True,False,True,0
W01,inflight_recovery_edge,recoverable_degraded,boundary_near,mild_turn_right,mild_turn,transition_object,boundary_or_recovery_entry_evidence_for_8_families,196,403,0,0,0,599,0,0,0,599,0.0,True,False,599,3840,False,True,False,True,0
W01,inflight_recovery_edge,recoverable_degraded,boundary_near,recovery,recovery,transition_object,boundary_or_recovery_entry_evidence_for_8_families,195,402,0,0,0,597,0,0,0,597,0.0,True,False,597,3840,False,True,False,True,0
W01,inflight_recovery_edge,recoverable_degraded,boundary_near,safe_exit_or_recovery_handoff,safe_exit,transition_object,boundary_or_recovery_entry_evidence_for_8_families,197,401,0,0,0,598,0,0,0,598,0.0,True,False,598,3840,False,True,False,True,0
W01,inflight_recovery_edge,recoverable_degraded,inflight_stable,energy_retaining_bank,energy_retaining_bank,transition_object,boundary_or_recovery_entry_evidence_for_8_families,61,95,0,0,0,156,0,0,0,156,0.0,True,False,156,3840,False,True,False,True,0
W01,inflight_recovery_edge,recoverable_degraded,inflight_stable,glide,glide,transition_object,boundary_or_recovery_entry_evidence_for_8_families,59,95,0,0,0,154,0,0,0,154,0.0,True,False,154,3840,False,True,False,True,0
W01,inflight_recovery_edge,recoverable_degraded,inflight_stable,lift_dwell_arc,lift_dwell,transition_object,boundary_or_recovery_entry_evidence_for_8_families,59,98,0,0,0,157,0,0,0,157,0.0,True,False,157,3840,False,True,False,True,0
W01,inflight_recovery_edge,recoverable_degraded,inflight_stable,lift_entry,lift_entry,transition_object,boundary_or_recovery_entry_evidence_for_8_families,58,101,0,0,0,159,0,0,0,159,0.0,True,False,159,3840,False,True,False,True,0
W01,inflight_recovery_edge,recoverable_degraded,inflight_stable,mild_turn_left,mild_turn,transition_object,boundary_or_recovery_entry_evidence_for_8_families,62,98,0,0,0,160,0,0,0,160,0.0,True,False,160,3840,False,True,False,True,0
W01,inflight_recovery_edge,recoverable_degraded,inflight_stable,mild_turn_right,mild_turn,transition_object,boundary_or_recovery_entry_evidence_for_8_families,64,100,0,0,0,164,0,0,0,164,0.0,True,False,164,3840,False,True,False,True,0
W01,inflight_recovery_edge,recoverable_degraded,inflight_stable,recovery,recovery,transition_object,boundary_or_recovery_entry_evidence_for_8_families,60,104,0,0,0,164,0,0,0,164,0.0,True,False,164,3840,False,True,False,True,0
W01,inflight_recovery_edge,recoverable_degraded,inflight_stable,safe_exit_or_recovery_handoff,safe_exit,transition_object,boundary_or_recovery_entry_evidence_for_8_families,52,96,0,0,0,148,0,0,0,148,0.0,True,False,148,3840,False,True,False,True,0
W01,inflight_recovery_edge,recoverable_degraded,recoverable_degraded,energy_retaining_bank,energy_retaining_bank,transition_object,boundary_or_recovery_entry_evidence_for_8_families,91,115,0,0,0,206,0,0,0,206,0.0,True,False,206,3840,False,True,False,True,0
W01,inflight_recovery_edge,recoverable_degraded,recoverable_degraded,glide,glide,transition_object,boundary_or_recovery_entry_evidence_for_8_families,93,116,0,0,0,209,0,0,0,209,0.0,True,False,209,3840,False,True,False,True,0
W01,inflight_recovery_edge,recoverable_degraded,recoverable_degraded,lift_dwell_arc,lift_dwell,transition_object,boundary_or_recovery_entry_evidence_for_8_families,95,109,0,0,0,204,0,0,0,204,0.0,True,False,204,3840,False,True,False,True,0
W01,inflight_recovery_edge,recoverable_degraded,recoverable_degraded,lift_entry,lift_entry,transition_object,boundary_or_recovery_entry_evidence_for_8_families,94,110,0,0,0,204,0,0,0,204,0.0,True,False,204,3840,False,True,False,True,0
W01,inflight_recovery_edge,recoverable_degraded,recoverable_degraded,mild_turn_left,mild_turn,transition_object,boundary_or_recovery_entry_evidence_for_8_families,88,113,0,0,0,201,0,0,0,201,0.0,True,False,201,3840,False,True,False,True,0
W01,inflight_recovery_edge,recoverable_degraded,recoverable_degraded,mild_turn_right,mild_turn,transition_object,boundary_or_recovery_entry_evidence_for_8_families,90,107,0,0,0,197,0,0,0,197,0.0,True,False,197,3840,False,True,False,True,0
W01,inflight_recovery_edge,recoverable_degraded,recoverable_degraded,recovery,recovery,transition_object,boundary_or_recovery_entry_evidence_for_8_families,92,107,0,0,0,199,0,0,0,199,0.0,True,False,199,3840,False,True,False,True,0
W01,inflight_recovery_edge,recoverable_degraded,recoverable_degraded,safe_exit_or_recovery_handoff,safe_exit,transition_object,boundary_or_recovery_entry_evidence_for_8_families,99,115,0,0,0,214,0,0,0,214,0.0,True,False,214,3840,False,True,False,True,0
W01,launch_gate,launch_gate,boundary_near,energy_retaining_bank,energy_retaining_bank,transition_object,launch_entry_evidence_for_8_families,682,1092,0,0,0,1774,0,0,0,1774,0.0,True,True,1774,3840,True,True,True,True,1774
W01,launch_gate,launch_gate,boundary_near,glide,glide,transition_object,launch_entry_evidence_for_8_families,680,1094,0,0,0,1774,0,0,0,1774,0.0,True,True,1774,3840,True,True,True,True,1774
W01,launch_gate,launch_gate,boundary_near,lift_dwell_arc,lift_dwell,transition_object,launch_entry_evidence_for_8_families,680,1094,0,0,0,1774,0,0,0,1774,0.0,True,True,1774,3840,True,True,True,True,1774
W01,launch_gate,launch_gate,boundary_near,lift_entry,lift_entry,transition_object,launch_entry_evidence_for_8_families,681,1094,0,0,0,1775,0,0,0,1775,0.0,True,True,1775,3840,True,True,True,True,1775
W01,launch_gate,launch_gate,boundary_near,mild_turn_left,mild_turn,transition_object,launch_entry_evidence_for_8_families,680,1092,0,0,0,1772,0,0,0,1772,0.0,True,True,1772,3840,True,True,True,True,1772
W01,launch_gate,launch_gate,boundary_near,mild_turn_right,mild_turn,transition_object,launch_entry_evidence_for_8_families,681,1092,0,0,0,1773,0,0,0,1773,0.0,True,True,1773,3840,True,True,True,True,1773
W01,launch_gate,launch_gate,boundary_near,recovery,recovery,transition_object,launch_entry_evidence_for_8_families,682,1093,0,0,0,1775,0,0,0,1775,0.0,True,True,1775,3840,True,True,True,True,1775
W01,launch_gate,launch_gate,boundary_near,safe_exit_or_recovery_handoff,safe_exit,transition_object,launch_entry_evidence_for_8_families,681,1094,0,0,0,1775,0,0,0,1775,0.0,True,True,1775,3840,True,True,True,True,1775
W01,launch_gate,launch_gate,inflight_stable,energy_retaining_bank,energy_retaining_bank,transition_object,launch_entry_evidence_for_8_families,286,505,0,0,0,791,0,0,0,791,0.0,True,True,791,3840,True,True,True,True,791
W01,launch_gate,launch_gate,inflight_stable,glide,glide,transition_object,launch_entry_evidence_for_8_families,289,504,0,0,0,793,0,0,0,793,0.0,True,True,793,3840,True,True,True,True,793
W01,launch_gate,launch_gate,inflight_stable,lift_dwell_arc,lift_dwell,transition_object,launch_entry_evidence_for_8_families,288,506,0,0,0,794,0,0,0,794,0.0,True,True,794,3840,True,True,True,True,794
W01,launch_gate,launch_gate,inflight_stable,lift_entry,lift_entry,transition_object,launch_entry_evidence_for_8_families,288,504,0,0,0,792,0,0,0,792,0.0,True,True,792,3840,True,True,True,True,792
W01,launch_gate,launch_gate,inflight_stable,mild_turn_left,mild_turn,transition_object,launch_entry_evidence_for_8_families,294,503,0,0,0,797,0,0,0,797,0.0,True,True,797,3840,True,True,True,True,797
W01,launch_gate,launch_gate,inflight_stable,mild_turn_right,mild_turn,transition_object,launch_entry_evidence_for_8_families,293,507,0,0,0,800,0,0,0,800,0.0,True,True,800,3840,True,True,True,True,800
W01,launch_gate,launch_gate,inflight_stable,recovery,recovery,transition_object,launch_entry_evidence_for_8_families,289,502,0,0,0,791,0,0,0,791,0.0,True,True,791,3840,True,True,True,True,791
W01,launch_gate,launch_gate,inflight_stable,safe_exit_or_recovery_handoff,safe_exit,transition_object,launch_entry_evidence_for_8_families,297,506,0,0,0,803,0,0,0,803,0.0,True,True,803,3840,True,True,True,True,803
W01,launch_gate,launch_gate,post_launch_degraded,energy_retaining_bank,energy_retaining_bank,transition_object,launch_entry_evidence_for_8_families,709,566,0,0,0,1275,0,0,0,1275,0.0,True,True,1275,3840,True,True,True,True,1275
W01,launch_gate,launch_gate,post_launch_degraded,glide,glide,transition_object,launch_entry_evidence_for_8_families,708,565,0,0,0,1273,0,0,0,1273,0.0,True,True,1273,3840,True,True,True,True,1273
W01,launch_gate,launch_gate,post_launch_degraded,lift_dwell_arc,lift_dwell,transition_object,launch_entry_evidence_for_8_families,710,562,0,0,0,1272,0,0,0,1272,0.0,True,True,1272,3840,True,True,True,True,1272
W01,launch_gate,launch_gate,post_launch_degraded,lift_entry,lift_entry,transition_object,launch_entry_evidence_for_8_families,710,563,0,0,0,1273,0,0,0,1273,0.0,True,True,1273,3840,True,True,True,True,1273
W01,launch_gate,launch_gate,post_launch_degraded,mild_turn_left,mild_turn,transition_object,launch_entry_evidence_for_8_families,704,567,0,0,0,1271,0,0,0,1271,0.0,True,True,1271,3840,True,True,True,True,1271
W01,launch_gate,launch_gate,post_launch_degraded,mild_turn_right,mild_turn,transition_object,launch_entry_evidence_for_8_families,705,562,0,0,0,1267,0,0,0,1267,0.0,True,True,1267,3840,True,True,True,True,1267
W01,launch_gate,launch_gate,post_launch_degraded,recovery,recovery,transition_object,launch_entry_evidence_for_8_families,709,565,0,0,0,1274,0,0,0,1274,0.0,True,True,1274,3840,True,True,True,True,1274
W01,launch_gate,launch_gate,post_launch_degraded,safe_exit_or_recovery_handoff,safe_exit,transition_object,launch_entry_evidence_for_8_families,700,562,0,0,0,1262,0,0,0,1262,0.0,True,True,1262,3840,True,True,True,True,1262
