event_id,surface_index,surface_name,t0_write_start_host_s,response_window_end_s,command_step_norm,command_before_norm,command_after_norm,delta_base_deg,sigma_base_deg,delta_final_deg,response_amplitude_deg,level_10_deg,level_50_deg,level_90_deg,t10_capture_s,t50_capture_s,t90_capture_s,t10_latency_s,t50_latency_s,t90_latency_s,valid,t90_valid,rejection_reason
78,1,Aileron_L,48.2214617,48.8000000000001,-0.7,0.7,0,20.6900233624363,1.94359956779166,-2.71194101965659,-23.4019643820929,18.349826924227,8.98904117138984,-0.371744581447306,48.2925308960752,48.3206680955368,48.3403130672846,0.0710691960751575,0.0992063955367612,0.118851367284627,1,1,
79,1,Aileron_L,48.811613,49.4000000000001,-0.7,0,-0.7,-2.97536016494821,1.73543517049905,-18.8493274832232,-15.873967318275,-4.56275689677571,-10.9123438240857,-17.2619307513957,48.8733834832075,48.9201802601068,48.9885775070815,0.0617704832075461,0.108567260106831,0.176964507081451,1,1,
80,1,Aileron_L,49.4204436,50.0000000000001,0.7,-0.7,0,-18.7357552215621,1.48349057905865,-0.468864694497532,18.2668905270645,-16.9090661688556,-9.6023099580298,-2.29555374720399,49.4279646924996,49.5153811818086,49.5509066310322,0.00752109249958011,0.0949375818085869,0.130463031032249,1,1,
81,2,Aileron_R,50.0013014,50.6000000000001,-0.7,0,-0.7,0.298599454772898,1.10716499204274,-26.5374757798852,-26.8360752346581,-2.38500806869291,-13.1194381625562,-23.8538682564194,50.0782946799449,50.1201324809822,50.1312185527558,0.0769932799448725,0.11883108098219,0.12991715275583,1,1,
82,2,Aileron_R,50.6022162,51.2000000000001,0.7,-0.7,0,-26.7368634317399,1.40601356970664,0.317975212301822,27.0548386440417,-24.0313795673357,-13.209444109719,-2.38750865210235,50.6809002198017,50.7094099338943,50.7348792941255,0.0786840198016563,0.107193733894299,0.132663094125462,1,1,
83,2,Aileron_R,51.2029985,51.8000000000001,0.7,0,0.7,0.259540826582878,1.23222690869284,17.8846658042799,17.625124977697,2.02205332435258,9.07210331543137,16.1221533065102,51.2223558423733,51.2988795248699,51.3199471169511,0.0193573423732758,0.0958810248698612,0.116948616951149,1,1,
84,2,Aileron_R,51.8062089,52.4000000000001,-0.7,0.7,0,17.8846658042799,0.794452939304548,-7.79446130511546,-25.6791271093953,15.3167530933403,5.0451022495822,-5.22654859417593,51.9009489934388,51.9253261499128,51.942160013704,0.0947400934387943,0.119117249912769,0.135951113703989,1,1,
85,4,Elevator,52.4015755,53.0000000000001,-0.7,0,-0.7,-1.9015322713356,1.95805234882957,-21.9214203042185,-20.0198880328829,-3.90352107462389,-11.9114762877771,-19.9194315009303,52.5129727241936,52.5330572873485,52.5394743178577,0.11139722419356,0.131481787348513,0.137898817857661,1,1,
86,4,Elevator,53.0518532,53.6000000000001,0.7,-0.7,0,-21.4124574656108,0.654373803269942,-2.65062018503421,18.7618372805766,-19.5362737375532,-12.0315388253225,-4.52680391309187,53.1276720209357,53.1452898199977,53.1762451664355,0.0758188209357016,0.0934366199977461,0.124391966435518,1,1,
87,4,Elevator,53.604969,54.2000000000001,0.7,0,0.7,-2.53620878035499,2.94521109271003,19.9513517292059,22.4875605095609,-0.287452729398905,8.70757147442545,17.7025956782498,53.6141483450001,53.7279279516282,53.7349729260316,0.00917934500011341,0.122958951628242,0.13000392603157,1,1,
88,4,Elevator,54.2061497,54.8000000000001,-0.7,0.7,0,19.9513517292059,0.650342458135505,2.67130197395474,-17.2800497552512,18.2233467536808,11.3113268515803,4.39930694947985,54.3160593229387,54.3292192977384,54.3423792725382,0.109909622938751,0.12306959773845,0.136229572538156,1,1,
89,3,Rudder,54.8169602,55.4000000000001,-0.7,0,-0.7,-2.97791372383654,2.44060698262344,-25.6511023697735,-22.673188645937,-5.24523258843024,-14.314508046805,-23.3837835051798,54.8530806574999,54.905086797035,54.9543748751976,0.036120457499905,0.0881265970350071,0.137414675197583,1,1,
90,3,Rudder,55.4155532,56.0000000000001,0.7,-0.7,0,-25.5483088784001,2.09256013170145,-4.37706209673959,21.1712467816605,-23.431184200234,-14.9626854875698,-6.49418677490564,55.5066039152355,55.5266303409921,55.5462853429362,0.0910507152355393,0.111077140992073,0.130732142936175,1,1,
91,3,Rudder,56.0282802,56.6000000000001,0.7,0,0.7,-3.20752063399103,2.59164406617703,25.1600024372436,28.3675230712346,-0.370768326867565,10.9762409016263,22.3232501301201,56.0968413786561,56.1192190497012,56.16200930321,0.0685611786561182,0.0909388497012245,0.133729103210044,1,1,
92,3,Rudder,56.6030181,57.2000000000001,-0.7,0.7,0,24.1578211516705,1.85991073630473,-0.632153473272949,-24.7899746249435,21.6788236891762,11.7628338391988,1.8468439892214,56.6829020611112,56.723220321739,56.7391932897096,0.0798839611112143,0.120202221738985,0.136175189709625,1,1,
93,1,Aileron_L,57.2101977,57.8000000000001,-0.7,0,-0.7,-0.991547367661536,0.980885065310283,-14.4740921639955,-13.4825447963339,-2.33980184729493,-7.7328197658285,-13.1258376843621,57.3149485457807,57.3228545748661,57.3307606039514,0.104750845780671,0.112656874866062,0.120562903951445,1,1,
94,1,Aileron_L,57.8135628,58.4000000000001,0.7,-0.7,0,-14.334864814036,1.65657261941588,2.60542123309687,16.9402860471329,-12.6408362093227,-5.86472179046957,0.911392628383584,57.9338039052114,57.9428839693423,57.9519640334731,0.120241105211399,0.129321169342269,0.138401233473132,1,1,
95,1,Aileron_L,58.4276246,59.0000000000001,0.7,0,0.7,2.89201829242997,1.26569904078901,20.7652954392526,17.8732771468226,4.67934600711223,11.8286568658413,18.9779677245703,58.5430780998216,58.5559275000326,58.575586949642,0.115453499821591,0.128302900032615,0.147962349641972,1,1,
96,1,Aileron_L,59.0032029,59.6000000000001,-0.7,0.7,0,21.5104232759971,1.44837093286814,-2.92442534357134,-24.4348486195684,19.0669384140402,9.29299896621286,-0.4809404816145,59.0630680512275,59.0974005763256,59.1110429801656,0.0598651512275055,0.0941976763256349,0.107840080165616,1,1,
97,4,Elevator,59.6094134,60.2000000000001,0.7,0,0.7,3.94754186637743,3.01256369803668,19.7155795701146,15.7680377037372,5.52434563675115,11.831560718246,18.1387757997409,59.630205584959,59.71911567852,59.7554292908161,0.0207921849590349,0.10970227851999,0.146015890816066,1,1,
98,4,Elevator,60.2210639,60.8000000000001,-0.7,0.7,0,19.9662568570681,1.30935258065551,2.28001789222645,-17.6862389648417,18.1976329605839,11.1231373746473,4.04864178871062,60.3009592199176,60.3252977312896,60.338710057058,0.0798953199176395,0.104233831289626,0.11764615705804,1,1,
99,4,Elevator,60.819709,61.4000000000001,-0.7,0,-0.7,2.28001789222645,1.02278008356962,-25.6154219983409,-27.8954398905673,-0.50952609683028,-11.6677020530572,-22.8258780092841,60.9279452720031,60.9472998350328,61.0071440291613,0.108236272003097,0.127590835032805,0.187435029161264,1,1,
100,4,Elevator,61.4115973,62.0000000000001,0.7,-0.7,0,-25.6154219983409,0.733671533521039,-0.0144601252420388,25.6009618730988,-23.055325811031,-12.8149410617915,-2.57455631255192,61.490550084657,61.5157319169495,61.5373350577273,0.0789527846570408,0.104134616949537,0.125737757727272,1,1,
101,1,Aileron_L,62.0095909,62.6000000000001,0.7,0,0.7,-2.77813143261323,0.338679738009667,20.9567705666179,23.7349019992311,-0.404641232690116,9.08931956700233,18.5832803666948,62.0996162100694,62.1182838218958,62.153880038187,0.0900253100694286,0.108692921895774,0.144289138186977,1,1,
102,1,Aileron_L,62.6092993,63.2000000000001,-0.7,0.7,0,20.9567705666179,1.28183348737985,-1.95230125085511,-22.909071817473,18.6658633848706,9.50223465788138,0.338605930892186,62.6962563692187,62.7176177996878,62.7318240553268,0.0869570692187338,0.108318499687797,0.122524755326786,1,1,
103,1,Aileron_L,63.2062918,63.8000000000001,-0.7,0,-0.7,-1.88540198599177,1.43807581738337,-18.5027142333938,-16.617312247402,-3.54713321073196,-10.1940581096928,-16.8409830086536,63.2524044052345,63.3118387401609,63.327985202023,0.0461126052344625,0.105546940160906,0.121693402023027,1,1,
104,1,Aileron_L,63.8110811,64.4000000000001,0.7,-0.7,0,-18.1507496761868,1.24904926034803,-0.337123886799027,17.8136257893878,-16.369387097248,-9.24393678149292,-2.11848646573781,63.8823518931391,63.9147176273634,63.9312616678715,0.0712707931391066,0.103636527363435,0.120180567871508,1,1,
105,3,Rudder,64.4175791,65.0000000000001,0.7,0,0.7,0.017166911377017,4.30927351196343,26.6597997661327,26.6426328547557,2.68143019685259,13.3384833387549,23.9955364806572,64.4835699419445,64.5019400156991,64.5394937341404,0.0659908419444974,0.0843609156991363,0.121914634140424,1,1,
106,3,Rudder,65.0127549,65.6000000000001,-0.7,0.7,0,26.327988851095,1.32918714760724,-2.87261839360437,-29.2006072446994,23.4079281266251,11.7276852287453,0.0474423308655609,65.1058863566476,65.1360294675384,65.1516961271103,0.0931314566475976,0.123274567538388,0.13894122711028,1,1,
107,3,Rudder,65.612305,66.2000000000001,-0.7,0,-0.7,-3.17594836806065,4.32797325558121,-23.663197932899,-20.4872495648384,-5.22467332454448,-13.4195731504798,-21.6144729764152,65.6857457536499,65.7016483507754,65.7128846181804,0.0734407536498765,0.0893433507754224,0.10057961818039,1,1,
108,3,Rudder,66.2012418,66.8000000000001,0.7,-0.7,0,-23.7012942596773,1.87033178651773,-4.81991360770964,18.8813806519677,-21.8131561944805,-14.2606039336935,-6.70805167290641,66.2036330174997,66.2778316399897,66.2873861298546,0.0023912174997065,0.0765898399896798,0.0861443298545481,1,1,
109,2,Aileron_R,66.8058293,67.4000000000001,0.7,0,0.7,-11.87460914285,2.0727905119744,20.0707324038565,31.9453415467066,-8.68007498817937,4.09806163050325,16.8761982491859,66.8521314521708,66.8888531714573,66.9215718550076,0.0463021521707532,0.0830238714572573,0.115742555007571,1,1,
110,2,Aileron_R,67.4089582,68.0000000000001,-0.7,0.7,0,20.4064310426056,1.71502935556188,-10.4317048127825,-30.8381358553881,17.3226174570668,4.98736311491157,-7.34789122724369,67.4958099100411,67.5209572153033,67.5353412188221,0.0868517100411452,0.111999015303255,0.126383018822082,1,1,
111,2,Aileron_R,68.0095095,68.6000000000001,-0.7,0,-0.7,-10.3492891873186,2.89480836653192,-30.7188941195299,-20.3696049322113,-12.3862496805397,-20.5340916534242,-28.6819336263087,68.0136153150002,68.1337058992595,68.1471076371804,0.00410581500021578,0.124196399259489,0.137598137180433,1,1,
112,2,Aileron_R,68.62844,69.2000000000001,0.7,-0.7,0,-29.5048541656535,2.32373275448317,0.572672428808917,30.0775265944624,-26.4971015062072,-14.4660908684223,-2.43508023063732,68.7149083956124,68.737745366531,68.7730082021945,0.0864683956124281,0.109305366531032,0.144568202194506,1,1,
113,4,Elevator,69.20697,69.8000000000001,-0.7,0,-0.7,-2.165410795751,1.18733842641379,-21.5526833774338,-19.3872725816828,-4.10413805391928,-11.8590470865924,-19.6139561192655,69.2883906381929,69.3304758897493,69.34149002868,0.0814206381928528,0.123505889749282,0.134520028680043,1,1,
114,4,Elevator,69.8245499,70.4,0.7,-0.7,0,-22.2299487200526,6.05210464541705,-2.92495317740987,19.3049955426427,-20.2994491657883,-12.5774509487312,-4.85545273167413,69.9021927299551,69.9188547391594,69.9326741972185,0.07764282995511,0.0943048391593777,0.108124297218481,1,1,
115,4,Elevator,70.4221302,71,0.7,0,0.7,-2.92495317740987,3.18262803035134,19.9326010197048,22.8575541971147,-0.639197757698394,8.50382392114749,17.6468455999934,70.4370859650006,70.5163746044353,70.5411348331433,0.0149557650006074,0.0942444044353294,0.119004633143291,1,1,
116,4,Elevator,71.0519566,71.6,-0.7,0.7,0,20.798510794198,1.22458134687971,5.23647850645147,-15.5620322877466,19.2423075654234,13.0174946503248,6.79268173522613,71.0892648124994,71.1616224592032,71.1791975055976,0.0373082124994113,0.109665859203176,0.127240905597631,1,1,
117,1,Aileron_L,71.6292133,72.2,-0.7,0,-0.7,0.421442532792667,0.0917149685176686,-15.1519405981181,-15.5733831309108,-1.13589578029841,-7.36524903266274,-13.5946022850271,71.6775141196246,71.7194246821391,71.7482365037374,0.0483008196245578,0.09021138213906,0.119023203737413,1,1,
118,1,Aileron_L,72.2117233,72.8,0.7,-0.7,0,-13.669105861274,2.32331883149861,-0.00996826679467197,13.6591375944793,-12.3031921018261,-6.83953706403433,-1.3758820262426,72.2908394960913,72.3069614069044,72.3443483193917,0.07911619609132,0.0952381069043611,0.132625019391696,1,1,
119,1,Aileron_L,72.8338473,73.4,0.7,0,0.7,0.584731920403437,0.841033070281384,21.478836255388,20.8941043349845,2.67414235390189,11.0317840878957,19.3894258218895,72.9299842580112,72.9518728807081,73.1169511006378,0.0961369580111864,0.118025580708121,0.283103800637832,1,1,
120,1,Aileron_L,73.4187164,74,-0.7,0.7,0,21.600305359443,0.917337970125926,-2.55574055314845,-24.1560459125915,19.1847007681839,9.52228240314729,-0.140135961889303,73.462658026079,73.5151366598489,73.5525946022195,0.0439416260789613,0.096420259848955,0.133878202219506,1,1,
121,2,Aileron_R,74.0063067,74.6,-0.7,0,-0.7,1.45463648256014,1.56331399183507,-27.1147950057169,-28.569431488277,-1.40230666626756,-12.8300792615784,-24.2578518568892,74.0711955072239,74.1137793369006,74.1426929586885,0.0648888072238663,0.107472636900638,0.136386258688475,1,1,
122,2,Aileron_R,74.6229337,75.2,0.7,-0.7,0,-26.2726878880274,1.00217283661845,0.653913870510183,26.9266017585376,-23.5800277121737,-12.8093870087586,-2.03874630534358,74.7171490621304,74.7362657669052,74.7614171414912,0.0942153621303845,0.11333206690523,0.138483441491218,1,1,
123,2,Aileron_R,75.2014764,75.8,0.7,0,0.7,0.613313590724328,0.654687406501776,17.7012292220823,17.087915631358,2.32210515386012,9.15727140640331,15.9924376589465,75.2170234624995,75.2919273483457,75.317290121199,0.0155470624995075,0.090450948345719,0.115813721198961,1,1,
124,2,Aileron_R,75.8105178,76.4,-0.7,0.7,0,17.7012292220823,0.588232763682038,-7.99054142532674,-25.691770647409,15.1320521573414,4.85534389837778,-5.42136436058583,75.8974735292358,75.9222749385639,75.9429731001026,0.086955729235811,0.111757138563888,0.132455300102563,1,1,
125,3,Rudder,76.4369736,77,-0.7,0,-0.7,0.0426548378610087,2.79712181142295,-22.9562936298342,-22.9989484676952,-2.25724000890851,-11.4568193959866,-20.6563987830647,76.4997203780121,76.5155253555998,76.5313303331875,0.0627467780120696,0.0785517555997615,0.0943567331874533,1,1,
126,3,Rudder,77.0059219,77.6,0.7,-0.7,0,-24.1805188698102,3.91131755865956,-3.45898326974446,20.7215356000657,-22.1083653098036,-13.8197510697773,-5.53113682975103,77.0764388758871,77.0904418982183,77.1074237510333,0.0705169758870596,0.084519998218255,0.101501851033319,1,1,
127,3,Rudder,77.6348795,78.2,0.7,0,0.7,-3.45898326974446,5.49106241168133,23.9188416668581,27.3778249366025,-0.721200776084204,10.2299291985568,21.1810591731978,77.6827963238906,77.7260428241439,77.7548242379654,0.0479168238906311,0.0911633241439347,0.119944737965369,1,1,
128,3,Rudder,78.2151584,78.8,-0.7,0.7,0,23.6549830129632,1.9021442747316,-5.4041817160394,-29.0591647290026,20.749066540063,9.12540064846192,-2.49826524313913,78.2860458509678,78.3559121529109,78.4165362703115,0.070887450967831,0.140753752910896,0.201377870311447,1,1,
129,4,Elevator,78.8251461,79.4,0.7,0,0.7,2.46760587570115,1.17678567331291,19.7165488036421,17.248942927941,4.19250016849525,11.0920773396716,17.991654510848,78.8871634350641,78.9230303081201,78.948283048696,0.062017335064084,0.097884208120135,0.123136948695958,1,1,
130,4,Elevator,79.4042863,80,-0.7,0.7,0,19.5118031468153,0.866437675191281,2.7168724056793,-16.794930741136,17.8323100727017,11.1143377762473,4.3963654797929,79.4836031971383,79.4992312147129,79.5148592322874,0.079316897138284,0.0949449147128689,0.11057293228744,1,1,
131,4,Elevator,80.0296237,80.6,-0.7,0,-0.7,2.177234434064,1.32720277030149,-25.9317008023314,-28.1089352363954,-0.633659089575547,-11.8772331841337,-23.1208072786919,80.123676572945,80.1498995897522,80.2732286155178,0.0940528729450278,0.120275889752193,0.243604915517764,1,1,
132,4,Elevator,80.6214932,81.1999999999999,0.7,-0.7,0,-25.6791961857614,0.739850943157491,-2.81739410030783,22.8618020854536,-23.3930159772161,-14.2482951430346,-5.10357430885319,80.6727461501084,80.6916685604458,80.7105909707833,0.0512529501083492,0.070175360445802,0.089097770783269,1,1,
133,2,Aileron_R,81.2088631,81.7999999999999,0.7,0,0.7,-11.3955186271827,1.10424534973095,20.7621576903034,32.157676317486,-8.17975099543408,4.68331953156034,17.5463900585547,81.2812127614153,81.3109220595617,81.3433429844928,0.0723496614153447,0.102058959561731,0.134479884492791,1,1,
134,2,Aileron_R,81.8123679,82.3999999999999,-0.7,0.7,0,20.9223418989713,1.10494987539706,-12.0264540242649,-32.9487959232362,17.6274623066477,4.44794393735323,-8.73157443194125,81.9034355072874,81.9270606611065,81.9554980774193,0.0910676072874139,0.114692761106539,0.143130177419295,1,1,
135,2,Aileron_R,82.4122285,82.9999999999999,-0.7,0,-0.7,-11.9165981766008,2.98433625779275,-31.1686861466387,-19.2520879700379,-13.8418069736046,-21.5426421616198,-29.2434773496349,82.4279061013779,82.5343244578128,82.5771815929885,0.0156776013779165,0.122095957812789,0.164953092988469,1,1,
136,2,Aileron_R,83.0046817,83.5999999999999,0.7,-0.7,0,-31.4613446350103,5.23160165902271,-0.267696468524312,31.1936481664859,-28.3419798183617,-15.8645205517673,-3.38706128517291,83.0768336078069,83.1117051903116,83.1370198232044,0.0721519078069264,0.107023490311605,0.13233812320442,1,1,
137,3,Rudder,83.6125636,84.1999999999999,0.7,0,0.7,-1.42319592254943,3.49145443376133,25.383172628068,26.8063685506175,1.25744093251232,11.9799883527593,22.7025357730063,83.6206414454489,83.6957369105414,83.7148068355331,0.00807784544890922,0.0831733105414116,0.102243235533066,1,1,
138,3,Rudder,84.2122317,84.7999999999999,-0.7,0.7,0,25.383172628068,1.28640703783332,-6.72300471130804,-32.1061773393761,22.1725548941304,9.33008395838,-3.51238697737043,84.3048789112205,84.3399866383741,84.3596656832679,0.0926472112204806,0.127754938374082,0.147433983267931,1,1,
139,3,Rudder,84.8091121,85.3999999999999,-0.7,0,-0.7,-6.95923876535485,6.33639255679274,-22.7724696528793,-15.8132308875244,-8.54056185410729,-14.8658542091171,-21.1911465641268,84.8877856641455,84.8957261014837,84.9302134978174,0.0786735641455181,0.0866140014837242,0.121101397817441,1,1,
140,3,Rudder,85.4049021,85.9999999999999,0.7,-0.7,0,-22.8866146613586,3.49963012598558,-4.75393372318225,18.1326809381764,-21.073346567541,-13.8202741922704,-6.56720181699989,85.4119092199992,85.4965861312847,85.5120401441567,0.00700711999920145,0.0916840312847143,0.107138044156699,1,1,
141,1,Aileron_L,86.0122438,86.5999999999999,0.7,0,0.7,-2.20922914343988,1.3624646112152,21.2394251612789,23.4486543047188,0.135636287032001,9.51509800891953,18.8945597308071,86.0978584307101,86.1225519757244,86.1442998811588,0.0856146307101255,0.110308175724427,0.132056081158851,1,1,
142,1,Aileron_L,86.6059336,87.1999999999999,-0.7,0.7,0,21.1713134335891,0.951238706546368,-2.55361086714528,-23.7249243007344,18.7988210035156,9.3088512832219,-0.181118437071841,86.6730892948786,86.6974905347954,86.7181371434407,0.0671556948785934,0.091556934795392,0.112203543440671,1,1,
143,1,Aileron_L,87.2142204,87.7999999999999,-0.7,0,-0.7,-2.6777653985244,1.40251325377899,-17.8021671541826,-15.1244017556582,-4.19020557409022,-10.2399662763535,-16.2897269786168,87.2904414138022,87.3046650511605,87.3333242257852,0.0762210138022255,0.0904446511604675,0.119103825785217,1,1,
144,1,Aileron_L,87.8114022,88.3999999999999,0.7,-0.7,0,-18.0397718592725,1.26133735476983,-0.65306315092051,17.386708708352,-16.3011009884373,-9.34641750509652,-2.39173402175571,87.892910784307,87.9219055136104,87.9364675444894,0.0815085843070449,0.110503313610394,0.125065344489357,1,1,
145,3,Rudder,88.4250231,88.9999999999999,-0.7,0,-0.7,1.65068457822107,4.34629572767099,-21.7292292294603,-23.3799138076814,-0.687306802547067,-10.0392723256196,-19.3912378486922,88.4553115271354,88.4976806827002,88.5297338085727,0.0302884271354174,0.0726575827001597,0.104710708572654,1,1,
146,3,Rudder,89.0044992,89.5999999999999,0.7,-0.7,0,-21.3894923678322,3.63639691604436,-0.830712239944699,20.5587801278875,-19.3336143550434,-11.1101023038884,-2.88659025273345,89.082986387652,89.0941716125894,89.1293954300052,0.0784871876520157,0.0896724125894366,0.124896230005206,1,1,
147,3,Rudder,89.6016832,90.1999999999999,0.7,0,0.7,0.285554610534223,5.93735779878306,23.4836136742695,23.1980590637352,2.60536051690775,11.8845841424018,21.1638077678959,89.6624130411133,89.6856380961418,89.716889743414,0.0607298411133144,0.083954896141833,0.115206543413976,1,1,
148,3,Rudder,90.2066226,90.7999999999999,-0.7,0.7,0,24.2770567486495,2.35356877904712,-6.82768708888747,-31.104743837537,21.1665823648958,8.72468482988104,-3.71721270513376,90.3028943203483,90.3420777391302,90.3498700358158,0.0962717203483408,0.135455139130215,0.143247435815752,1,1,
149,2,Aileron_R,90.8082954,91.3999999999998,-0.7,0,-0.7,0.156744750264164,0.711953428191652,-28.0103071365407,-28.1670518868049,-2.65996043841633,-13.9267811931383,-25.1936019478602,90.8794873051536,90.9239267990487,90.9468961090321,0.0711919051536398,0.115631399048723,0.138600709032048,1,1,
150,2,Aileron_R,91.4154774,91.9999999999998,0.7,-0.7,0,-27.9298825339781,0.482253850663747,-0.135875560995437,27.7940069729827,-25.1504818366798,-14.0328790474868,-2.9152762582937,91.5059564464501,91.532817807335,91.5609307068579,0.0904790464501417,0.117340407335021,0.14545330685786,1,1,
